id_paper,year,month_sin,month_cos,week_sin,week_cos
1106,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1107,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1108,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1109,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1110,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1111,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1112,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1113,1982,0.0,1.0,-0.11827317092136551,0.992981096013517
1114,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1115,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1118,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1119,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1121,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1122,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1123,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1124,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1125,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1126,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1127,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1128,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1129,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1130,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1131,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1132,2000,0.0,1.0,0.23488604578098368,0.9720229140804107
1133,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1134,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1135,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1136,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1137,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1138,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1140,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1141,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1143,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1144,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1145,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1149,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1150,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1151,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1152,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1155,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1156,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1157,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1158,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1159,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1160,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1161,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1162,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1163,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1164,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1165,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1166,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1167,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1168,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1169,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1170,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1171,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1172,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1173,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1174,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1175,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1176,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1177,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1178,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1179,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1180,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1181,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1182,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1183,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1184,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1185,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1186,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1188,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1189,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1190,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1191,2000,0.0,1.0,0.34820163543439875,0.9374196611341209
1192,2000,0.0,1.0,0.4566292373937131,0.8896570909947473
1193,2000,0.0,1.0,0.4566292373937131,0.8896570909947473
1195,2000,0.0,1.0,0.4566292373937131,0.8896570909947473
1197,2000,0.0,1.0,0.4566292373937131,0.8896570909947473
1198,2000,0.0,1.0,0.4566292373937131,0.8896570909947473
1199,2000,0.0,1.0,0.4566292373937131,0.8896570909947473
1200,2000,0.0,1.0,0.4566292373937131,0.8896570909947473
1201,2000,0.0,1.0,0.4566292373937131,0.8896570909947473
1202,2000,0.0,1.0,0.4566292373937131,0.8896570909947473
1203,2000,0.0,1.0,0.4566292373937131,0.8896570909947473
1204,2000,0.0,1.0,0.4566292373937131,0.8896570909947473
1205,2000,0.0,1.0,0.4566292373937131,0.8896570909947473
1206,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
1207,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
1208,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
1209,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
1210,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
1211,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
1212,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
1213,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
1214,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
1215,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
1216,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
1217,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
1218,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
1221,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
1222,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2001,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2002,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2003,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2004,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2006,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2007,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2008,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2009,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2010,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2011,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2012,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2013,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2015,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2016,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2019,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2020,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2021,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2022,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2023,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2024,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2025,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2026,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2027,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2028,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2029,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2030,2000,0.49999999999999994,0.8660254037844387,0.4566292373937131,0.8896570909947473
2031,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2032,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2033,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2034,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2035,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2037,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2038,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2039,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2040,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2041,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2042,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2043,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2044,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2045,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2046,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2047,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2049,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2050,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2051,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2052,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2053,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2054,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2056,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2057,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2058,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2060,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2061,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2062,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2063,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2065,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2066,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2067,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2068,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2069,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2070,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2072,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2073,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2074,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2075,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2076,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2077,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2078,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2079,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2082,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2084,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2085,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2086,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2087,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2088,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2090,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2091,2000,0.49999999999999994,0.8660254037844387,0.5586467658036525,0.8294056854502018
2092,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2093,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2094,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2095,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2096,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2098,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2099,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2100,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2101,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2102,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2103,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2104,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2105,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2106,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2107,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2108,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2110,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2111,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2114,1999,-0.5000000000000004,0.8660254037844384,-0.34820163543439914,0.9374196611341208
2116,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2117,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2118,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2119,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2120,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2121,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2122,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2123,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2125,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2126,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2127,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2128,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2129,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2130,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2131,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2132,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2133,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2134,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2135,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2136,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2138,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2139,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2140,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2141,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2142,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2143,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2145,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2146,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2147,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2148,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2149,2000,0.49999999999999994,0.8660254037844387,0.6528221181905216,0.7575112421616201
2150,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2151,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2152,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2153,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2154,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2155,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2156,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2157,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2158,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2159,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2160,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2161,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2162,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2164,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2165,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2166,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2167,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2169,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2170,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2171,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2172,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2173,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2174,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2175,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2176,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2179,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2180,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2181,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2182,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2183,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2184,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2185,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2186,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2187,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2188,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2189,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2190,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2191,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2192,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2193,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2194,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2195,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2196,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2197,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2198,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2199,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2203,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2204,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2205,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2208,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2209,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2210,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2211,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2212,2000,0.49999999999999994,0.8660254037844387,0.7378332790417272,0.6749830015182106
2213,2000,0.49999999999999994,0.8660254037844387,0.8124868780056813,0.5829794791144721
2214,2000,0.49999999999999994,0.8660254037844387,0.8124868780056813,0.5829794791144721
2215,2000,0.49999999999999994,0.8660254037844387,0.8124868780056813,0.5829794791144721
2216,2000,0.49999999999999994,0.8660254037844387,0.8124868780056813,0.5829794791144721
2217,2000,0.49999999999999994,0.8660254037844387,0.8124868780056813,0.5829794791144721
2218,2000,0.49999999999999994,0.8660254037844387,0.8124868780056813,0.5829794791144721
2219,2000,0.49999999999999994,0.8660254037844387,0.8124868780056813,0.5829794791144721
2222,2000,0.49999999999999994,0.8660254037844387,0.8124868780056813,0.5829794791144721
2223,2000,0.49999999999999994,0.8660254037844387,0.8124868780056813,0.5829794791144721
